Descriptive.ID,Date,Transect.Transect.Number,Depth,GlassSponge1,GlassSponge2,GlassSponge3,Species,TL,Multiplier,PU_1Km_ID,PU_4Km_ID
nm-13-04-2017,13-Apr-17,2,20,1,NA,NA,black,22,1,352,9732
nm-13-04-2017,13-Apr-17,2,20,1,NA,NA,china,23,1,352,9732
nm-13-04-2017,13-Apr-17,1,34,1,NA,NA,black,18,1,352,9732
mt-13-04-2017,13-Apr-17,1,30,0,NA,NA,puget sound,10,1,365,9890
mt-13-04-2017,13-Apr-17,1,30,0,NA,NA,china,15,1,365,9890
mt-13-04-2017,13-Apr-17,1,30,0,NA,NA,puget sound,15,3,365,9890
mt-13-04-2017,13-Apr-17,1,30,0,NA,NA,quillback,12,1,365,9890
nm-13-04-2017,13-Apr-17,2,20,1,NA,NA,black,28,4,352,9732
mt-13-04-2017,13-Apr-17,1,30,0,NA,NA,puget sound,20,1,365,9890
mt-13-04-2017,13-Apr-17,1,30,0,NA,NA,black & yellowtail,7,20,365,9890
mt-13-04-2017,13-Apr-17,1,30,0,NA,NA,puget sound,10,1,365,9890
mt-13-04-2017,13-Apr-17,1,30,0,NA,NA,black & yellowtail,10,20,365,9890
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,deacon,48,1,161,7997
sp-12-04-2017,12-Apr-17,2,20,0,NA,NA,black,33,3,161,7997
sp-12-04-2017,12-Apr-17,2,20,0,NA,NA,china,23,1,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,deacon,45,1,161,7997
sp-12-04-2017,12-Apr-17,2,20,0,NA,NA,china,26,1,161,7997
sp-12-04-2017,12-Apr-17,2,20,0,NA,NA,china,28,1,161,7997
sp-12-04-2017,12-Apr-17,2,20,0,NA,NA,black,38,3,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,black,40,15,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,black,26,40,161,7997
sp-12-04-2017,12-Apr-17,2,20,0,NA,NA,black,30,1,161,7997
sp-12-04-2017,12-Apr-17,2,20,0,NA,NA,china,30,1,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,quillback,30,1,161,7997
sb-12-04-2017,12-Apr-17,1,31,0,NA,NA,china,35,1,217,8470
sb-12-04-2017,12-Apr-17,1,31,0,NA,NA,china,35,1,217,8470
sb-12-04-2017,12-Apr-17,1,31,0,NA,NA,vermillion,50,1,217,8470
sb-12-04-2017,12-Apr-17,2,20,0,NA,NA,vermillion,45,1,217,8470
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,deacon,10,10,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,black,30,80,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,quillback,26,1,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,deacon,39,1,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,tiger,33,1,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,china,33,5,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,black,35,60,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,quillback,35,1,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,china,36,8,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,tiger,38,1,161,7997
sp-12-04-2017,12-Apr-17,1,30,0,NA,NA,quillback,38,1,161,7997
sb-12-04-2017,12-Apr-17,1,31,0,NA,NA,china,25,1,217,8470
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,china,24,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,china,31,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,deacon,11,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,yelloweye,12,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,deacon,12,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,deacon,14,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,yellowtail,16,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,yellowtail,17,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,china,18,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,yellowtail,18,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,canary,27,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,china,31,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,canary,31,4,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,tiger,35,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,copper,36,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,copper,44,1,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,china,21,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,china,33,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,yellowtail,17,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,china,20,6,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,china,23,8,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,china,26,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,black,26,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,china,27,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,yellowtail,27,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,black,27,8,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,yellowtail,9,22,219,8628
st-12-04-2017,12-Apr-17,1,34,0,NA,NA,deacon,8,10,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,copper,33,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,black,33,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,black,33,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,china,17,1,219,8628
st-12-04-2017,12-Apr-17,2,24,0,NA,NA,black,30,12,219,8628
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,black,40,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,black,38,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,black,35,4,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,copper,35,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,copper,35,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,copper,35,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,black,30,5,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,copper,35,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,copper,45,1,443,10682
lr-03-04-2017,03-Apr-17,1,26,1,NA,NA,quillback,25,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,quillback,30,1,443,10682
lr-03-04-2017,03-Apr-17,1,26,1,NA,NA,copper,30,1,443,10682
lr-03-04-2017,03-Apr-17,1,26,1,NA,NA,copper,25,1,443,10682
lr-03-04-2017,03-Apr-17,1,26,1,NA,NA,quillback,40,1,443,10682
lr-03-04-2017,03-Apr-17,1,26,1,NA,NA,quillback,40,1,443,10682
lr-03-04-2017,03-Apr-17,1,26,1,NA,NA,quillback,28,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,copper,25,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,copper,30,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,quillback,20,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,copper,25,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,quillback,25,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,quillback,25,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,quillback,25,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,black,25,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,black,25,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,copper,30,1,443,10682
lr-03-04-2017,03-Apr-17,2,21,0,NA,NA,black,20,1,443,10682
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,quillback,20,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,quillback,30,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,yellowtail,35,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,black,40,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,black,40,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,quillback,40,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,yellowtail,10,4,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,yelloweye,13,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,yelloweye,16,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,china,16,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,yelloweye,18,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,quillback,30,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,yellowtail,20,10,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,yelloweye,11,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,quillback,20,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,quillback,22,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,yelloweye,23,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,quillback,27,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,china,30,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,black,35,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,black,42,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,quillback,12,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,black,20,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,yelloweye,10,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,yelloweye,12,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,yelloweye,16,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,quillback,12,1,668,13213
hg-02-04-2017,02-Apr-17,2,22,0,NA,NA,quillback,15,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,yellowtail,10,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,yelloweye,22,1,668,13213
hg-02-04-2017,02-Apr-17,1,35,0,NA,NA,yellowtail,8,70,668,13213
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,canary,15,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,canary,17,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,canary,20,1,534,11779
lb-01-04-2017,01-Apr-17,2,17,0,NA,NA,none,NA,0,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,canary,20,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,canary,12,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,black,32,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,black,34,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,black,22,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,canary,25,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,black,30,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,black,25,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,black,30,1,534,11779
lb-01-04-2017,01-Apr-17,1,20,0,NA,NA,canary,25,1,534,11779
bi-30-03-2017,30-Mar-17,2,23,0,NA,NA,none,NA,0,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,silvergray,7,10,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,quillback,25,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,quillback,27,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,china,23,3,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,quillback,38,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,quillback,38,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,quillback,37,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,quillback,37,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,copper,35,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,copper,30,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,yellowtail,30,5,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,black,30,25,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,quillback,30,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,quillback,30,1,566,12088
bi-30-03-2017,30-Mar-17,1,34,0,NA,NA,quillback,25,1,566,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,quillback,28,1,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,quillback,27,5,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,quillback,25,1,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,quillback,22,1,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,yellowtail,20,1,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,yellowtail,10,1,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,yellowtail,8,1,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,quillback,32,1,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,quillback,6,1,569,12088
bi-29-03-2017,29-Mar-17,1,22,0,NA,NA,china,25,1,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,yellowtail,8,15,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,quillback,32,1,569,12088
bi-29-03-2017,29-Mar-17,1,22,0,NA,NA,china,35,1,569,12088
bi-29-03-2017,29-Mar-17,1,22,0,NA,NA,quillback,33,1,569,12088
bi-29-03-2017,29-Mar-17,1,22,0,NA,NA,quillback,25,1,569,12088
bi-29-03-2017,29-Mar-17,1,22,0,NA,NA,quillback,18,1,569,12088
bi-29-03-2017,29-Mar-17,2,26,0,NA,NA,quillback,36,1,569,12088
ap-28-03-2017,28-Mar-17,2,23,0,NA,NA,yellowtail,25,1,545,11937
ap-28-03-2017,28-Mar-17,1,30,0,NA,NA,yellowtail,8,8,545,11937
ap-28-03-2017,28-Mar-17,1,30,0,NA,NA,puget sound,8,2,545,11937
ap-28-03-2017,28-Mar-17,2,23,0,NA,NA,tiger,38,1,545,11937
ap-28-03-2017,28-Mar-17,2,23,0,NA,NA,yellowtail,20,1,545,11937
ap-28-03-2017,28-Mar-17,2,23,0,NA,NA,china,34,1,545,11937
ap-28-03-2017,28-Mar-17,2,23,0,NA,NA,black,30,1,545,11937
ap-28-03-2017,28-Mar-17,1,30,0,NA,NA,shortbelly,7,6,545,11937
fi-24-03-17,24-Mar-17,1,27,1,NA,NA,quillback,23,1,489,11311
fi-24-03-17,24-Mar-17,1,27,1,NA,NA,quillback,25,1,489,11311
li-23-03-2017,23-Mar-17,2,23,0,NA,NA,china,35,1,582,12253
li-23-03-2017,23-Mar-17,2,23,0,NA,NA,copper,33,1,582,12253
li-23-03-2017,23-Mar-17,2,23,0,NA,NA,quillback,13,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,quillback,33,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,quillback,40,2,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,yellowtail,38,15,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,china,30,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,tiger,36,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,china,36,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,china,33,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,quillback,17,4,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,yellowtail,32,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,yellowtail,15,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,puget sound,9,80,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,yellowtail,26,40,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,tiger,28,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,silvergray,26,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,yellowtail,8,30,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,quillback,26,3,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,china,23,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,tiger,22,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,yellowtail,18,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,yellowtail,22,80,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,yellowtail,20,1,582,12253
li-23-03-2017,23-Mar-17,1,30,0,NA,NA,yellowtail,26,30,582,12253
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,puget sound,8,130,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,yellowtail,10,200,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,black,22,170,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,deacon,31,6,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,yellowtail,33,150,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,deacon,35,8,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,black,36,250,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,yelloweye,42,1,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,black,48,30,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,vermillion,48,1,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,yellowtail,52,10,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,black,60,14,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,vermillion,68,1,533,11774
rr-20-03-2017,20-Mar-17,1,30,1,NA,NA,dusky,41,1,533,11774
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,black,27,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,black,21,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,quillback,30,50,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,quillback,22,1,155,8001
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,china,27,1,214,8476
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,yellowtail,25,10,214,8476
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,black,18,10,214,8476
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,quillback,22,1,214,8476
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,black,28,1,155,8001
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,copper,35,1,214,8476
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,copper,36,1,214,8476
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,copper,40,1,214,8476
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,yellowtail,17,12,214,8476
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,yellowtail,35,100,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,dusky,34,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,yellowtail,35,1,155,8001
kw-23-10-16,23-Oct-16,2,20,0,NA,NA,copper,32,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,copper,28,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,copper,34,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,black,25,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,copper,28,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,black,25,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,yellowtail,30,40,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,yellowtail,27,3,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,black,25,100,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,black,30,50,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,black,31,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,black,35,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,copper,32,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,quillback,21,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,quillback,22,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,quillback,31,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,yellowtail,32,3,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,quillback,23,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,quillback,24,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,quillback,27,1,155,8001
kw-23-10-16,23-Oct-16,1,32,0,NA,NA,quillback,30,1,155,8001
kw-23-10-16,23-Oct-16,2,20,0,NA,NA,quillback,29,1,155,8001
kw-23-10-16,23-Oct-16,2,20,0,NA,NA,quillback,30,1,155,8001
kw-23-10-16,23-Oct-16,2,20,0,NA,NA,quillback,27,1,155,8001
kw-23-10-16,23-Oct-16,2,20,0,NA,NA,copper,35,1,155,8001
kw-23-10-16,23-Oct-16,2,20,0,NA,NA,quillback,31,1,155,8001
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,black,22,15,214,8476
kw-23-10-16,23-Oct-16,2,20,0,NA,NA,copper,22,1,155,8001
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,yellowtail,26,30,214,8476
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,silvergray,40,10,214,8476
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,dusky,32,15,214,8476
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,copper,38,1,214,8476
kw-23-10-16,23-Oct-16,2,20,0,NA,NA,copper,31,1,155,8001
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,yelloweye,15,1,214,8476
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,black,28,8,214,8476
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,yellowtail,32,20,214,8476
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,china,22,1,214,8476
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,30,1,214,8476
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,28,1,214,8476
ky-23-10-16,23-Oct-16,2,20,0,NA,NA,black,25,12,214,8476
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,puget sound,8,200,214,8476
ky-23-10-16,23-Oct-16,1,33,0,NA,NA,puget sound,15,170,214,8476
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,33,1,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,33,1,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,31,1,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,yellowtail,25,5,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,yellowtail,27,5,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,silvergray,36,1,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,yellowtail,40,5,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,yellowtail,35,8,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,yellowtail,30,5,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,29,1,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,32,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,27,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,30,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,28,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,27,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,30,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,28,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,27,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,31,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,27,1,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,21,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,yellowtail,30,50,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,yellowtail,25,20,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,yellowtail,35,10,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,china,30,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,silvergray,34,1,239,8950
nm-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,30,1,239,8950
nm-23-10-16,23-Oct-16,2,21,0,NA,NA,quillback,31,1,239,8950
hc-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,22,1,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,yellowtail,36,5,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,china,32,1,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,china,17,1,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,china,25,5,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,yellowtail,38,1,264,9108
hc-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,28,1,264,9108
hc-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,26,1,264,9108
hc-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,24,1,264,9108
hc-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,25,1,264,9108
hc-23-10-16,23-Oct-16,1,33,0,NA,NA,quillback,24,1,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,dusky,17,3,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,dusky,30,1,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,dusky,17,1,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,dusky,25,1,264,9108
hc-23-10-16,23-Oct-16,2,24,0,NA,NA,dusky,35,1,264,9108
